Year,County,Sex,Occupation_String,Occode,HISCO_x,Count,HISCO_y,Occode_Desc,HISCO_Desc,complexity,standardized,category,confidence,needs_llm_check,confidence_reason,invalid_words,is_multiple_occupation
1911,GLOUCESTERSHIRE,Male,trades mans and at home,108,54010,1,54010,SERVANTS - UNDEFINED (NON-RESIDENT),"Domestic Servant, General",complex,trades mans and at home,other,0.81,False,multiple_occupation_excluded_from_llm_check,[],True
1911,LINCOLNSHIRE,Male,grocer and pork butcher,697,41010,2,41030,GROCERS TEA DEALERS,Working Proprietor (Retail Trade),,grocer and pork butcher,food_drink,0.81,False,multiple_occupation_excluded_from_llm_check,[],True
1911,LINCOLNSHIRE,Female,sack maker and prepairer,588,79990,1,75000,SACKING MANUFACTURE (VARIOUS),"Spinners, Weavers, Knitters, Dyers and Related Workers, Specialisation Unknown",,sack maker and prepairer,other,0.48600000000000004,False,multiple_occupation_excluded_from_llm_check,['prepairer'],True
1911,LINCOLNSHIRE,Male,higgler and farm labourer,181,62110,1,62105,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED","Farm-Worker, General",,agricultural labourer,agricultural,0.43120270807798816,False,multiple_occupation_excluded_from_llm_check,[],True
1911,LINCOLNSHIRE,Male,farm labourer and o a pensioner,776,99999,1,99999,RECEIVING OLD AGE PENSION (OCCUPATION OR FORMER OCCUPATION NOT STATED),Unspecified worktitle or several titles,,pensioner agricultural labourer,unemployed_seeking,0.578710229412717,False,multiple_occupation_excluded_from_llm_check,"['o', 'a']",True
1911,YORKSHIRE WEST RIDING,Male,iron and steel labouer,243,72400,1,72260,TUBE MANUFACTURE,Seamless Pipe and Tube Roller,,iron and steel labouer,other,0.48600000000000004,False,multiple_occupation_excluded_from_llm_check,['labouer'],True
1911,YORKSHIRE WEST RIDING,Male,dyer and finisher of cotton cord,622,75600,1,75622,UNDEFINED TEXTILE DYERS,"Yarn, Fabric or Garment Dyer",complex,dyer and finisher of cotton cord,crafts_trades,0.81,False,multiple_occupation_excluded_from_llm_check,[],True
1911,LONDON,Female,infants wool boot maker for cox and farmer,791,99999,1,99999,CHILDREN RELATIVES VISITORS AT HOME,Unspecified worktitle or several titles,,infants wool boot maker for cox and farmer,agricultural,0.81,False,multiple_occupation_excluded_from_llm_check,[],True
1911,LONDON,Female,help in retail shop and post office pensioner,775,99999,2,99999,"PENSIONERS, SUPERANNUATED",Unspecified worktitle or several titles,,pensioner help in retail shop and postboy office,unemployed_seeking,0.6950322869619289,False,multiple_occupation_excluded_from_llm_check,[],True
1911,LONDON,Male,johnson and phillip arc lamp dept,285,85100,1,85320,ELECTRICAL LAMP MAKERS,Electrical Equipment Assembler,,johnson and phillip arc lamp dept,other,0.6480000000000001,False,multiple_occupation_excluded_from_llm_check,['dept'],True
1911,LONDON,Male,music and general compositor,531,92120,1,92120,HAND COMPOSITORS (DEFAULT),Hand Compositor,,music and general compositor,other,0.81,False,multiple_occupation_excluded_from_llm_check,[],True
1911,LONDON,Male,dealer rag and bom,689,41010,1,41020,HAY STRAW AND CHAFF DEALERS,Working Proprietor (Wholesale Trade),complex,dealer rag and bom,other,0.81,False,multiple_occupation_excluded_from_llm_check,[],True
1911,LONDON,Male,butler dealer and traveller,689,41010,1,41020,HAY STRAW AND CHAFF DEALERS,Working Proprietor (Wholesale Trade),,butler dealer and traveller,domestic_service,0.81,False,multiple_occupation_excluded_from_llm_check,[],True
1911,LONDON,Male,checker s e and c rly,42,6100,2,6100,"PHYSICIAN, SUGEON, REGISTERED PRACTITIONER, INCLUDING POOR LAW HOSPITALS DOCTORS ETC","Medical Doctor, Specialisation Unknown",complex,checker s e and c rly,other,0.24300000000000002,False,multiple_occupation_excluded_from_llm_check,"['s', 'e', 'c', 'rly']",True
1911,LONDON,Male,retired wood and bone turner,455,81230,1,81230,WOOD TURNER,Wood Turner,,retired wood and bone turner,unemployed_seeking,0.81,False,multiple_occupation_excluded_from_llm_check,[],True
1911,LONDON,Male,bag and trunk salesman,113,43090,1,45125,SALESMEN AND BUYERS (NOT OTHERWISE DESCRIBED),"Salesperson, Wholesale or Retail Trade",complex,bag and trunk salesman,other,0.81,False,multiple_occupation_excluded_from_llm_check,[],True
1911,LONDON,Male,labour glass and china,473,41010,1,41025,"EARTHENWARE, CHINA, GLASS--DEALER",Working Proprietor (Wholesale or Retail Trade),,labour glass and china,other,0.81,False,multiple_occupation_excluded_from_llm_check,[],True
1911,LONDON,Male,marine engr and inventor,158,98200,1,98230,MERCHANT SERVICE; SEAMAN--ENGINEERING DEPARTMENT,Ship’s Oiler and Greaser,,marine engr and inventor,other,0.48600000000000004,False,multiple_occupation_excluded_from_llm_check,['engr'],True
1911,WARWICKSHIRE,Male,glass embasser and gilder,446,93400,1,81955,WOOD GILDER,Wooden Furniture Finisher,,glass embasser and gilder,other,0.48600000000000004,False,multiple_occupation_excluded_from_llm_check,['embasser'],True
1911,WARWICKSHIRE,Female,man and wife warehouse,789,99999,1,99999,WIVES ASSISTING GENERALLY IN THEIR HUSBANDS OCCUPATIONS (WIFE OF à),Unspecified worktitle or several titles,,man and warehouse wife,family_dependent,0.7919358312881875,False,multiple_occupation_excluded_from_llm_check,[],True
1911,WARWICKSHIRE,Male,miller and corn dealer,686,77100,1,77120,CORN MILLERS,Grain Miller,,miller and corn dealer,food_drink,0.81,False,multiple_occupation_excluded_from_llm_check,[],True
1911,WARWICKSHIRE,Male,porter and caretaker,97,55100,3,55290,"CARETAKER, OFFICE KEEPERS (NOT GOVERNMENT) - SCHOOL CLEANERS,CARETAKERS","Other Charworkers, Cleaners and Related Workers",,porter and caretaker,transport_communication,0.81,False,multiple_occupation_excluded_from_llm_check,[],True
1911,SUSSEX,Male,grocer and provision merchant dealer,697,41010,1,41030,GROCERS TEA DEALERS,Working Proprietor (Retail Trade),,grocer and provision merchant dealer,food_drink,0.81,False,multiple_occupation_excluded_from_llm_check,[],True
1911,NOTTINGHAMSHIRE,Male,tailor maker ladies and gents,653,79120,1,79100,TAILORS (NOT MERCHANTS) - DEFAULT,"Tailor, Specialisation Unknown",,tailor maker ladies and gents,clothing_footwear,0.81,False,multiple_occupation_excluded_from_llm_check,[],True
1911,NOTTINGHAMSHIRE,Male,lace curtain and hosiery dealer,689,41010,1,41020,HAY STRAW AND CHAFF DEALERS,Working Proprietor (Wholesale Trade),,lace curtain and hosiery dealer,other,0.81,False,multiple_occupation_excluded_from_llm_check,[],True
1911,NOTTINGHAMSHIRE,Male,hay and straw dress maker,689,41010,1,41020,HAY STRAW AND CHAFF DEALERS,Working Proprietor (Wholesale Trade),complex,hay and straw dress maker,other,0.81,False,multiple_occupation_excluded_from_llm_check,[],True
